1627144500000,34189.40000000,34200.00000000,34150.44000000,34153.33000000,39.05864400,1627144559999,1334991.07593117,710,8.38730100,286656.24010792,0
1627144560000,34153.34000000,34195.00000000,34150.00000000,34194.99000000,36.52387900,1627144619999,1247833.74990781,784,20.21039000,690465.10906069,0
1627144620000,34194.99000000,34199.72000000,34175.77000000,34178.13000000,42.15495700,1627144679999,1441065.39310888,679,14.01554100,479154.99234712,0
1627144680000,34178.13000000,34194.95000000,34175.77000000,34176.23000000,45.83638700,1627144739999,1566804.47812468,699,27.45253300,938390.04300646,0
1627144740000,34177.12000000,34197.04000000,34171.00000000,34182.14000000,151.01803200,1627144799999,5162100.65354395,905,87.02658300,2974936.34488072,0
1627144800000,34182.15000000,34255.31000000,34176.96000000,34248.10000000,47.26441600,1627144859999,1616903.55650027,1052,28.30381400,968300.39578434,0
1627144860000,34248.10000000,34263.72000000,34201.68000000,34220.39000000,48.00264900,1627144919999,1643127.96106787,1047,26.38062000,903151.85138712,0
1627144920000,34220.39000000,34241.34000000,34204.29000000,34238.83000000,61.28872400,1627144979999,2097592.99095197,928,30.16590800,1032468.24314252,0
1627144980000,34238.83000000,34244.02000000,34215.27000000,34244.01000000,31.44051300,1627145039999,1076280.50677109,730,18.23840600,624349.26188721,0
1627145040000,34244.01000000,34290.00000000,34243.65000000,34251.60000000,123.03023500,1627145099999,4217211.76947259,1813,90.56342600,3104570.77429515,0
1627145100000,34251.60000000,34299.67000000,34250.60000000,34273.90000000,44.36720800,1627145159999,1520761.92247989,1093,27.36511700,938070.04081350,0
1627145160000,34273.91000000,34324.40000000,34270.00000000,34272.04000000,172.12536500,1627145219999,5903031.25773457,2379,108.82550300,3732434.69540222,0
1627145220000,34272.04000000,34287.94000000,34266.47000000,34274.31000000,93.12456400,1627145279999,3191984.34111920,900,38.91437200,1333874.38945060,0
1627145280000,34274.31000000,34313.01000000,34267.35000000,34280.02000000,44.37187100,1627145339999,1521383.76719731,924,19.67425200,674652.44160056,0
1627145340000,34280.01000000,34388.56000000,34280.00000000,34336.19000000,147.03480900,1627145399999,5050841.37998447,3378,89.66252400,3079780.08537578,0
1627145400000,34336.19000000,34351.84000000,34280.38000000,34303.54000000,85.93004400,1627145459999,2948355.98262206,2221,30.89172000,1060231.62912359,0
1627145460000,34303.55000000,34374.94000000,34303.55000000,34329.00000000,60.27531900,1627145519999,2070045.74978500,1094,27.42503100,941701.93528344,0
